"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250116","2호선","신답","1746","2011","20250119"
"20250116","2호선","신당","15913","16518","20250119"
"20250116","6호선","신당","9087","9635","20250119"
"20250116","2호선","신대방","26242","25352","20250119"
"20250116","7호선","신대방삼거리","15790","15229","20250119"
"20250116","2호선","신도림","53996","51518","20250119"
"20250116","경부선","신도림","4015","4151","20250119"
"20250116","경강선","신둔도예촌","1526","1397","20250119"
"20250116","2호선","신림","57713","56577","20250119"
"20250116","신림선","신림","2176","2754","20250119"
"20250116","9호선","신목동","5228","4641","20250119"
"20250116","9호선","신반포","4538","4365","20250119"
"20250116","9호선","신방화","7508","7400","20250119"
"20250116","3호선","신사","31051","32246","20250119"
"20250116","2호선","신설동","3598","3758","20250119"
"20250116","우이신설선","신설동","2534","2396","20250119"
"20250116","1호선","신설동","14737","14208","20250119"
"20250116","4호선","신용산","22182","23775","20250119"
"20250116","중앙선","신원","286","264","20250119"
"20250116","경원선","신이문","8548","7897","20250119"
"20250116","5호선","신정(은행정)","14418","11874","20250119"
"20250116","2호선","신정네거리","10734","11380","20250119"
"20250116","장항선","신창(순천향대)","1224","1072","20250119"
"20250116","경의선","신촌","1003","1258","20250119"
"20250116","2호선","신촌","38314","39084","20250119"
"20250116","수인선","신포","1780","1775","20250119"
"20250116","7호선","신풍","12337","11521","20250119"
"20250116","8호선","신흥","5390","5681","20250119"
"20250116","4호선","쌍문","30866","28802","20250119"
"20250116","장항선","쌍용(나사렛대)","2299","2215","20250119"
"20250116","장항선","아산","3581","3276","20250119"
"20250116","중앙선","아신","511","504","20250119"
"20250116","5호선","아차산(어린이대공원후문)","14723","14558","20250119"
"20250116","2호선","아현","11213","10467","20250119"
"20250116","3호선","안국","26783","27724","20250119"
"20250116","안산선","안산","11526","10728","20250119"
"20250116","6호선","안암(고대병원앞)","12488","12409","20250119"
"20250116","경부선","안양","21377","21298","20250119"
"20250116","8호선","암사","17980","16433","20250119"
"20250116","8호선","암사역사공원","6360","5610","20250119"
"20250116","3호선","압구정","33453","36120","20250119"
"20250116","분당선","압구정로데오","19914","21620","20250119"
"20250116","5호선","애오개","7318","7236","20250119"
"20250116","경의선","야당","8190","8273","20250119"
"20250116","수인선","야목","413","317","20250119"
"20250116","분당선","야탑","26562","28285","20250119"
"20250116","3호선","약수","12999","12741","20250119"
"20250116","6호선","약수","4371","4092","20250119"
"20250116","중앙선","양수","1699","1715","20250119"
"20250116","중앙선","양원","3125","2985","20250119"
"20250116","3호선","양재(서초구청)","42788","45539","20250119"
"20250116","중앙선","양정","496","400","20250119"
"20250116","경원선","양주","7094","6882","20250119"
"20250116","2호선","양천구청","7421","7817","20250119"
"20250116","9호선","양천향교","11582","11924","20250119"
"20250116","5호선","양평","9070","8851","20250119"
"20250116","중앙선","양평","2820","2937","20250119"
"20250116","7호선","어린이대공원(세종대)","13952","13714","20250119"
"20250116","수인선","어천","1271","1250","20250119"
"20250116","9호선2~3단계","언주","13674","13927","20250119"
"20250116","5호선","여의나루","11133","13023","20250119"
"20250116","9호선","여의도","35764","34616","20250119"
"20250116","5호선","여의도","34419","36311","20250119"
"20250116","경강선","여주","2523","2498","20250119"
"20250116","경인선","역곡","26217","26203","20250119"
"20250116","2호선","역삼","61404","69868","20250119"
"20250116","6호선","역촌","3982","4784","20250119"
"20250116","수인선","연수","4527","4448","20250119"
"20250116","6호선","연신내","1","0","20250119"
"20250116","3호선","연신내","36962","35490","20250119"
"20250116","경원선","연천","859","846","20250119"
"20250116","9호선","염창","19443","18839","20250119"
"20250116","경부선","영등포","40488","40067","20250119"
"20250116","5호선","영등포구청","5438","5373","20250119"
"20250116","2호선","영등포구청","25759","26464","20250119"
"20250116","5호선","영등포시장","13040","13036","20250119"
"20250116","공항철도 1호선","영종","4373","4369","20250119"
"20250116","분당선","영통","9061","8947","20250119"
"20250116","3호선","오금","7211","6482","20250119"
"20250116","5호선","오금","3999","4051","20250119"
"20250116","경인선","오류동","11413","10981","20250119"
"20250116","분당선","오리","12170","10468","20250119"
"20250116","5호선","오목교(목동운동장앞)","22411","23769","20250119"
"20250116","수인선","오목천","3858","3515","20250119"
"20250116","중앙선","오빈","289","286","20250119"
"20250116","경부선","오산","9506","9670","20250119"
"20250116","경부선","오산대","3463","3182","20250119"
"20250116","안산선","오이도","7467","7247","20250119"
"20250116","3호선","옥수","9474","9808","20250119"
"20250116","경원선","옥수","51","28","20250119"
"20250116","7호선","온수(성공회대입구)","10332","9340","20250119"
"20250116","경인선","온수(성공회대입구)","6037","5548","20250119"
"20250116","장항선","온양온천","4443","4576","20250119"
"20250116","5호선","올림픽공원(한국체대)","4372","3646","20250119"
"20250116","9호선2~3단계","올림픽공원(한국체대)","6331","6416","20250119"
"20250116","경원선","왕십리(성동구청)","16194","16209","20250119"
"20250116","2호선","왕십리(성동구청)","15821","14762","20250119"
"20250116","5호선","왕십리(성동구청)","5010","5490","20250119"
"20250116","경원선","외대앞","8372","8203","20250119"
"20250116","2호선","용답","2939","2916","20250119"
"20250116","2호선","용두(동대문구청)","2845","3003","20250119"
"20250116","7호선","용마산(용마폭포공원)","6010","5743","20250119"
"20250116","중앙선","용문","1615","1659","20250119"
"20250116","경부선","용산","40283","40619","20250119"
"20250116","5호선","우장산","15520","15566","20250119"
"20250116","중앙선","운길산","524","478","20250119"
"20250116","공항철도 1호선","운서","9697","10180","20250119"
"20250116","경의선","운정","7203","6630","20250119"
"20250116","경의선","운천","4","3","20250119"
"20250116","일산선","원당","11660","11211","20250119"
"20250116","중앙선","원덕","274","269","20250119"
"20250116","수인선","원인재","4432","4429","20250119"
"20250116","서해선","원종","5022","5034","20250119"
"20250116","일산선","원흥","12011","11355","20250119"
"20250116","경원선","월계","6343","5939","20250119"
"20250116","6호선","월곡(동덕여대)","12314","12141","20250119"
"20250116","수인선","월곶","2763","2549","20250119"
"20250116","6호선","월드컵경기장(성산)","3726","3944","20250119"
"20250116","경의선","월롱","2191","1838","20250119"
"20250116","3호선","을지로3가","13147","13129","20250119"
"20250116","2호선","을지로3가","27137","27933","20250119"
"20250116","5호선","을지로4가","7297","7333","20250119"
"20250116","2호선","을지로4가","15815","15721","20250119"
"20250116","2호선","을지로입구","54186","56967","20250119"
"20250116","경원선","응봉","1801","1532","20250119"
"20250116","6호선","응암","18714","18443","20250119"
"20250116","경부선","의왕","9666","9604","20250119"
"20250116","경원선","의정부","18857","18865","20250119"
"20250116","2호선","이대","15824","17106","20250119"
"20250116","경강선","이매","1085","945","20250119"
"20250116","분당선","이매","5626","5431","20250119"
"20250116","7호선","이수","17795","17310","20250119"
"20250116","경강선","이천","2815","2936","20250119"
"20250116","4호선","이촌(국립중앙박물관)","9599","10438","20250119"
"20250116","경원선","이촌(국립중앙박물관)","4136","3218","20250119"
"20250116","6호선","이태원","10252","10954","20250119"
"20250116","과천선","인덕원","29410","29954","20250119"
"20250116","경인선","인천","3149","2428","20250119"
"20250116","수인선","인천","930","1488","20250119"
"20250116","공항철도 1호선","인천공항1터미널","13955","12980","20250119"
"20250116","공항철도 1호선","인천공항2터미널","7768","6487","20250119"
"20250116","수인선","인천논현","5423","5778","20250119"
"20250116","수인선","인하대","6385","5856","20250119"
"20250116","경의선","일산","10791","10603","20250119"
"20250116","3호선","일원","12348","11980","20250119"
"20250116","경의선","임진강","2","8","20250119"
"20250116","7호선","자양(뚝섬한강공원)","8354","8222","20250119"
"20250116","8호선","잠실(송파구청)","19079","22034","20250119"
"20250116","2호선","잠실(송파구청)","81695","80306","20250119"
"20250116","2호선","잠실나루","16866","16313","20250119"
"20250116","2호선","잠실새내","25219","24518","20250119"
"20250116","3호선","잠원","5421","5164","20250119"
"20250116","7호선","장승배기","9763","9489","20250119"
"20250116","7호선","장암","2771","1112","20250119"
"20250116","8호선","장지","19303","17661","20250119"
"20250116","5호선","장한평","21400","21243","20250119"
"20250116","경원선","전곡","956","842","20250119"
"20250116","우이신설선","정릉","4843","4618","20250119"
"20250116","일산선","정발산","7374","7347","20250119"
"20250116","과천선","정부과천청사","18579","19416","20250119"
"20250116","안산선","정왕","8399","8559","20250119"
"20250116","분당선","정자","21149","21938","20250119"
"20250116","1호선","제기동","18615","19294","20250119"
"20250116","경인선","제물포","10126","9769","20250119"
"20250116","1호선","종각","44805","43898","20250119"
"20250116","5호선","종로3가","15164","15997","20250119"
"20250116","3호선","종로3가","11649","11716","20250119"
"20250116","1호선","종로3가","26343","24010","20250119"
"20250116","1호선","종로5가","24046","23590","20250119"
"20250116","2호선","종합운동장","9783","10662","20250119"
"20250116","9호선2~3단계","종합운동장","5590","5633","20250119"
"20250116","경인선","주안","17870","16116","20250119"
"20250116","일산선","주엽","9731","9808","20250119"
"20250116","분당선","죽전","13534","15085","20250119"
"20250116","7호선","중계","15221","14006","20250119"
"20250116","7호선","중곡","11443","10950","20250119"
"20250116","경인선","중동","9382","8687","20250119"
